Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
5.58139,6.59169,1.6649,100.615,103.453,100.614,103.451,
5.58004,1.66745,6.58824,100.613,103.449,100.613,103.447,
1.66969,6.58584,5.57869,100.613,103.446,100.612,103.444,
6.58329,1.67299,5.57764,100.611,103.443,100.61,103.44,
6.58059,1.67569,5.57644,100.61,103.439,100.609,103.437,
5.57554,1.67839,6.57685,100.608,103.435,100.608,103.433,
5.57434,1.68139,6.5737,100.607,103.432,100.607,103.43,
5.57314,1.68453,6.5704,100.606,103.428,100.605,103.426,
1.68738,6.56755,5.57164,100.604,103.424,100.604,103.422,
5.57074,6.56456,1.69083,100.603,103.42,100.602,103.418,
1.69338,6.56126,5.56894,100.602,103.416,100.601,103.414,
6.55871,5.5679,1.69713,100.601,103.413,100.6,103.411,
5.56685,1.69967,6.55466,100.599,103.409,100.598,103.407,
6.55241,1.70267,5.56535,100.598,103.405,100.597,103.403,
6.54942,5.5643,1.70612,100.597,103.402,100.596,103.399,
1.70837,6.54582,5.56295,100.595,103.398,100.594,103.396,
6.54327,1.71181,5.56175,100.594,103.394,100.593,103.392,
1.71436,6.53967,5.56055,100.592,103.39,100.591,103.388,
6.53712,1.71796,5.55935,100.591,103.387,100.59,103.384,
5.55845,6.53353,1.72141,100.59,103.383,100.589,103.381,
5.55725,1.72396,6.53008,100.588,103.379,100.587,103.377,
1.72695,6.52693,5.5556,100.587,103.375,100.586,103.372,
6.52423,5.5544,1.731,100.586,103.371,100.585,103.369,
1.73325,6.52079,5.55306,100.584,103.367,100.583,103.365,
6.51824,1.73655,5.55201,100.583,103.364,100.582,103.362,
1.73895,6.51509,5.55096,100.582,103.361,100.581,103.359,
1.74164,5.55006,6.51209,100.58,103.357,100.58,103.355,
1.74494,6.50864,5.54841,100.579,103.353,100.578,103.35,
6.50535,1.74929,5.54706,100.577,103.348,100.576,103.346,
6.50265,5.54601,1.75259,100.576,103.345,100.575,103.343,
1.75484,5.54496,6.49875,100.574,103.341,100.574,103.339,
1.75843,6.49575,5.54346,100.573,103.337,100.572,103.335,
6.49305,1.76188,5.54226,100.572,103.333,100.571,103.331,
5.54136,6.49006,1.76518,100.571,103.33,100.57,103.328,
5.54016,6.48706,1.76818,100.569,103.326,100.569,103.324,
6.48436,1.77087,5.53867,100.569,103.323,100.567,103.32,
6.48136,5.53777,1.77417,100.567,103.319,100.566,103.317,
1.77657,5.53642,6.47672,100.565,103.314,100.564,103.311,
6.47372,1.78182,5.53462,100.564,103.31,100.563,103.307,
1.78466,6.47012,5.53327,100.562,103.305,100.561,103.303,
1.78781,6.46712,5.53222,100.561,103.302,100.56,103.3,
5.53147,1.79111,6.46383,100.559,103.298,100.559,103.296,
5.53027,6.46158,1.79441,100.558,103.295,100.558,103.293,
5.52907,1.79696,6.45813,100.557,103.291,100.556,103.289,
1.7995,5.52802,6.45543,100.556,103.288,100.555,103.286,
5.52697,1.8031,6.45243,100.554,103.284,100.554,103.282,
1.8061,5.52562,6.44914,100.553,103.28,100.553,103.278,
6.44689,1.80955,5.52428,100.552,103.277,100.551,103.274,
5.52338,1.81255,6.44344,100.551,103.273,100.55,103.271,
1.81524,5.52218,6.44044,100.549,103.269,100.549,103.267,
1.81839,5.52083,6.43744,100.548,103.265,100.547,103.263,
6.4349,5.51963,1.82274,100.547,103.261,100.546,103.259,
6.4319,1.82559,5.51828,100.546,103.258,100.545,103.255,
5.51738,6.4283,1.82933,100.544,103.254,100.543,103.251,
1.83143,5.51618,6.42515,100.543,103.25,100.542,103.248,
1.83428,5.51513,6.42245,100.542,103.247,100.541,103.245,
6.42006,1.83803,5.51378,100.541,103.243,100.54,103.241,
6.41721,5.51273,1.84163,100.54,103.239,100.538,103.237,
5.51168,6.41376,1.84462,100.538,103.235,100.537,103.234,
5.51078,6.41121,1.84762,100.537,103.232,100.536,103.23,
5.50959,1.85032,6.40806,100.535,103.229,100.535,103.227,
6.40552,1.85362,5.50809,100.535,103.225,100.533,103.223,
1.85617,5.50719,6.40207,100.533,103.221,100.532,103.219,
1.85886,6.39982,5.50599,100.532,103.218,100.531,103.216,
6.39757,1.86231,5.50509,100.531,103.215,100.53,103.213,
1.86486,5.50404,6.39397,100.529,103.211,100.529,103.209,
5.50299,6.39128,1.86891,100.528,103.207,100.528,103.205,
1.87145,6.38783,5.50134,100.527,103.203,100.526,103.2,
1.87625,5.49999,6.38318,100.525,103.198,100.524,103.195,
1.88045,5.49849,6.37958,100.523,103.193,100.523,103.191,
6.37748,1.88405,5.49729,100.523,103.19,100.522,103.187,
1.88644,5.49639,6.37419,100.521,103.186,100.52,103.184,
5.4955,6.37164,1.89049,100.52,103.183,100.519,103.181,
1.89259,5.4943,6.36849,100.519,103.179,100.518,103.177,
1.89589,5.4931,6.36564,100.517,103.175,100.517,103.174,
5.4922,6.36324,1.89978,100.516,103.172,100.516,103.17,
1.90203,6.3601,5.4907,100.515,103.168,100.514,103.165,
5.48965,6.35665,1.90713,100.514,103.163,100.513,103.161,
1.90953,5.48845,6.35335,100.512,103.16,100.512,103.158,
1.91253,5.48725,6.3505,100.511,103.156,100.51,103.154,
6.34855,5.48635,1.91642,100.51,103.153,100.509,103.151,
1.91882,6.34541,5.485,100.509,103.149,100.508,103.147,
6.34286,5.48395,1.92302,100.508,103.145,100.507,103.143,
5.48305,1.92572,6.33911,100.506,103.142,100.506,103.14,
5.482,6.33656,1.92946,100.505,103.138,100.504,103.136,
1.93141,5.48066,6.33357,100.504,103.135,100.503,103.132,
6.33147,1.93516,5.47961,100.503,103.131,100.502,103.129,
6.32847,5.47856,1.93891,100.502,103.127,100.501,103.125,
6.32562,1.94176,5.47721,100.501,103.124,100.5,103.121,
5.47631,6.32247,1.9455,100.499,103.12,100.498,103.118,
1.9479,6.31963,5.47511,100.498,103.116,100.497,103.114,
6.31708,5.47406,1.9521,100.497,103.112,100.496,103.11,
5.47316,1.9548,6.31333,100.495,103.109,100.495,103.106,
6.31138,5.47196,1.95839,100.495,103.105,100.494,103.103,
1.96109,5.47076,6.30763,100.493,103.101,100.492,103.099,
1.96409,6.30523,5.46956,100.492,103.098,100.491,103.096,
5.46881,1.96754,6.30224,100.491,103.094,100.49,103.092,
1.97039,5.46761,6.29939,100.489,103.091,100.489,103.089,
1.97338,6.29684,5.46627,100.489,103.087,100.487,103.083,
5.46522,6.29309,1.97908,100.487,103.082,100.486,103.08,
5.46402,1.98208,6.28965,100.485,103.078,100.485,103.076,
6.2874,1.98553,5.46252,100.485,103.074,100.484,103.072,
6.2844,1.98912,5.46132,100.483,103.07,100.482,103.068,
1.99167,5.46057,6.28095,100.482,103.067,100.481,103.064,
6.279,1.99527,5.45937,100.481,103.063,100.48,103.061,
1.99797,5.45847,6.27556,100.479,103.06,100.479,103.058,
5.45742,6.27301,2.00216,100.478,103.056,100.478,103.054,
6.27091,2.00486,5.45622,100.478,103.053,100.477,103.05,
2.00786,6.26731,5.45502,100.476,103.049,100.475,103.046,
2.01101,5.45382,6.26371,100.474,103.045,100.474,103.041,
5.45293,2.01595,6.26057,100.473,103.04,100.473,103.038,
5.45173,2.0191,6.25787,100.472,103.036,100.471,103.034,
6.25547,2.0227,5.45038,100.471,103.033,100.47,103.03,
5.44963,2.026,6.25187,100.469,103.029,100.469,103.027,
2.02915,6.24932,5.44813,100.469,103.025,100.468,103.023,
5.44723,2.03304,6.24603,100.467,103.021,100.467,103.019,
5.44633,6.24393,2.03664,100.466,103.018,100.465,103.015,
5.44513,6.24108,2.03994,100.465,103.014,100.464,103.012,
5.44408,2.04294,6.23763,100.464,103.01,100.463,103.008,
5.44303,2.04638,6.23478,100.462,103.006,100.462,103.004,
5.44183,6.23224,2.05043,100.461,103.002,100.461,103,
6.22954,2.05358,5.44033,100.46,102.998,100.459,102.996,
6.22684,2.05688,5.43943,100.459,102.995,100.458,102.993,
2.05972,6.22384,5.43839,100.458,102.991,100.457,102.989,
5.43764,2.06317,6.22084,100.457,102.988,100.456,102.986,
6.21889,5.43659,2.06662,100.456,102.984,100.455,102.982,
2.06887,6.21605,5.43539,100.455,102.981,100.454,102.979,
5.43464,2.07277,6.2129,100.453,102.977,100.453,102.975,
2.07546,6.21065,5.43329,100.453,102.974,100.452,102.971,
2.07921,6.20765,5.43224,100.451,102.97,100.45,102.967,
2.08251,6.2048,5.43104,100.45,102.966,100.449,102.964,
6.20241,2.08611,5.43014,100.449,102.963,100.448,102.96,
6.19986,5.42924,2.0897,100.448,102.959,100.447,102.957,
2.0924,6.19656,5.42804,100.447,102.955,100.446,102.953,
5.42714,2.09645,6.19326,100.445,102.951,100.445,102.949,
5.42594,6.19056,2.1005,100.444,102.947,100.443,102.945,
2.10304,5.42489,6.18742,100.443,102.943,100.442,102.941,
5.42385,2.10679,6.18472,100.442,102.94,100.441,102.938,
6.18262,2.11039,5.4225,100.441,102.936,100.44,102.933,
5.42145,2.11504,6.17782,100.439,102.931,100.438,102.927,
2.11923,5.4198,6.17423,100.437,102.926,100.437,102.923,
5.41875,6.17168,2.12373,100.436,102.922,100.436,102.92,
2.12643,5.4177,6.16853,100.435,102.918,100.435,102.916,
6.16673,5.41665,2.13033,100.434,102.915,100.434,102.913,
6.16418,2.13302,5.4156,100.433,102.911,100.432,102.909,
2.13632,6.16088,5.41455,100.432,102.907,100.431,102.905,
2.13947,5.41365,6.15789,100.431,102.904,100.43,102.902,
6.15579,5.4126,2.14382,100.43,102.9,100.429,102.898,
6.15309,2.14696,5.41125,100.429,102.896,100.428,102.894,
6.15024,2.15041,5.4102,100.428,102.892,100.427,102.89,
5.40946,6.14709,2.15416,100.426,102.888,100.426,102.887,
2.15641,5.40841,6.14425,100.425,102.885,100.425,102.883,
5.40751,2.1603,6.1417,100.424,102.881,100.424,102.88,
2.16315,5.40646,6.139,100.423,102.878,100.422,102.876,
6.13675,2.16735,5.40511,100.422,102.874,100.421,102.872,
6.13405,5.40421,2.17125,100.421,102.87,100.42,102.868,
6.13121,2.17409,5.40316,100.42,102.867,100.419,102.864,
5.40226,2.17769,6.12776,100.418,102.862,100.418,102.86,
6.12596,2.18099,5.40106,100.418,102.859,100.417,102.857,
5.40031,2.18429,6.12251,100.416,102.855,100.416,102.853,
5.39926,6.12011,2.18834,100.415,102.852,100.415,102.849,
5.39821,6.11712,2.19193,100.414,102.848,100.413,102.845,
2.19478,5.39701,6.11397,100.413,102.844,100.412,102.841,
5.39596,2.19868,6.11127,100.412,102.84,100.411,102.838,
2.20183,5.39477,6.10827,100.41,102.836,100.41,102.834,
6.10602,2.20617,5.39357,100.41,102.832,100.409,102.83,
6.10332,2.20977,5.39252,100.409,102.828,100.408,102.826,
6.10093,5.39177,2.21322,100.408,102.825,100.407,102.823,
5.39087,6.09778,2.21682,100.406,102.821,100.406,102.819,
6.09553,5.38982,2.21981,100.405,102.818,100.405,102.815,
2.22266,5.38877,6.09238,100.404,102.814,100.403,102.812,
6.09028,5.38772,2.22701,100.403,102.81,100.402,102.808,
5.38682,2.22986,6.08684,100.402,102.806,100.401,102.804,
2.2327,6.08474,5.38562,100.401,102.803,100.4,102.801,
2.23585,5.38487,6.08204,100.4,102.799,100.399,102.797,
2.239,5.38397,6.07934,100.399,102.796,100.398,102.794,
2.24275,6.07709,5.38277,100.398,102.792,100.397,102.79,
6.07454,5.38187,2.24739,100.397,102.788,100.396,102.786,
2.24994,6.07155,5.38082,100.396,102.785,100.395,102.782,
5.38008,6.06915,2.25399,100.394,102.781,100.394,102.779,
2.25654,5.37903,6.06615,100.393,102.777,100.393,102.775,
2.25999,5.37798,6.06345,100.392,102.774,100.392,102.771,
6.06135,2.26403,5.37678,100.392,102.77,100.391,102.768,
6.05866,5.37588,2.26808,100.39,102.766,100.39,102.764,
6.05626,5.37498,2.27123,100.389,102.763,100.388,102.76,
2.27423,6.05296,5.37378,100.388,102.759,100.387,102.756,
2.27767,5.37288,6.04996,100.387,102.755,100.386,102.752,
2.28097,6.04786,5.37183,100.386,102.751,100.385,102.749,
5.37108,2.28472,6.04517,100.385,102.748,100.384,102.746,
2.28802,5.37003,6.04217,100.384,102.744,100.383,102.741,
2.29146,5.36898,6.03947,100.382,102.74,100.382,102.738,
5.36808,2.29566,6.03677,100.381,102.736,100.381,102.734,
2.29881,5.36688,6.03407,100.38,102.732,100.38,102.73,
5.36599,6.03197,2.30301,100.38,102.729,100.379,102.726,
6.02958,2.306,5.36494,100.379,102.725,100.378,102.723,
2.309,6.02658,5.36389,100.377,102.721,100.377,102.719,
6.02448,2.31275,5.36299,100.377,102.718,100.376,102.716,
6.02208,2.3159,5.36209,100.376,102.715,100.375,102.712,
6.01953,2.31949,5.36104,100.375,102.711,100.374,102.708,
6.01713,2.32279,5.36014,100.374,102.707,100.373,102.705,
5.35939,6.01414,2.32669,100.372,102.703,100.372,102.701,
5.35849,6.01159,2.33029,100.371,102.7,100.371,102.697,
5.35744,6.00874,2.33403,100.37,102.696,100.37,102.693,
5.35639,6.00589,2.33778,100.369,102.692,100.368,102.689,
6.00364,5.35534,2.34138,100.368,102.688,100.367,102.686,
6.00125,5.35429,2.34483,100.367,102.684,100.366,102.682,
5.35354,2.34767,5.9978,100.366,102.681,100.365,102.678,
2.35052,5.99585,5.35234,100.365,102.677,100.364,102.675,
5.35175,2.35412,5.9933,100.364,102.674,100.363,102.672,
2.35757,5.35055,5.99045,100.363,102.67,100.362,102.668,
5.3498,2.36117,5.98805,100.362,102.666,100.361,102.664,
2.36431,5.98581,5.3486,100.361,102.663,100.36,102.661,
5.34785,5.98311,2.36896,100.36,102.659,100.359,102.656,
2.37181,5.98041,5.34665,100.359,102.655,100.358,102.653,
5.3459,5.97771,2.37601,100.358,102.651,100.357,102.649,
5.97561,2.379,5.34485,100.357,102.648,100.356,102.646,
2.382,5.34395,5.97262,100.356,102.644,100.355,102.642,
2.3856,5.97022,5.34275,100.355,102.64,100.354,102.638,
5.96812,2.38935,5.34185,100.354,102.637,100.353,102.634,
5.96542,2.39339,5.34095,100.353,102.633,100.352,102.63,
2.39669,5.3399,5.96197,100.352,102.629,100.351,102.626,
2.40014,5.339,5.95942,100.35,102.625,100.35,102.623,
5.3381,2.40419,5.95688,100.349,102.621,100.349,102.619,
5.95523,2.40748,5.33706,100.349,102.618,100.348,102.615,
2.41063,5.33616,5.95193,100.348,102.614,100.347,102.612,
5.33541,5.94983,2.41483,100.347,102.61,100.346,102.608,
5.33451,5.94713,2.41858,100.346,102.606,100.345,102.604,
5.33361,5.94473,2.42202,100.345,102.603,100.344,102.601,
5.33256,2.42517,5.94174,100.343,102.599,100.343,102.597,
2.42817,5.93964,5.33136,100.343,102.596,100.342,102.593,
5.33076,2.43192,5.93694,100.342,102.592,100.341,102.59,
5.93499,5.32971,2.43611,100.341,102.588,100.34,102.586,
2.43896,5.93214,5.32866,100.34,102.584,100.339,102.582,
2.44271,5.92945,5.32761,100.339,102.58,100.338,102.578,
5.32701,5.9269,2.44706,100.338,102.576,100.337,102.574,
5.32596,5.92435,2.45065,100.337,102.573,100.336,102.571,
2.45335,5.32491,5.92135,100.335,102.569,100.335,102.567,
5.9194,5.32386,2.4583,100.335,102.565,100.334,102.563,
2.46115,5.91625,5.32267,100.334,102.561,100.333,102.559,
2.46474,5.32192,5.91356,100.332,102.557,100.332,102.555,
5.32117,5.91146,2.46909,100.332,102.553,100.331,102.551,
2.47179,5.32012,5.90861,100.33,102.55,100.33,102.548,
5.90666,2.47569,5.31907,100.33,102.546,100.329,102.544,
2.47883,5.31832,5.90366,100.328,102.542,100.328,102.54,
5.31757,2.48258,5.90126,100.327,102.539,100.327,102.537,
5.31667,2.48618,5.89887,100.326,102.535,100.326,102.533,
2.48933,5.31562,5.89632,100.326,102.531,100.325,102.529,
5.31487,2.49322,5.89377,100.324,102.528,100.324,102.526,
5.89197,5.31382,2.49712,100.324,102.524,100.323,102.522,
5.88957,2.50042,5.31277,100.323,102.52,100.322,102.518,
5.31202,5.88642,2.50492,100.322,102.516,100.321,102.514,
5.88433,5.31097,2.50836,100.321,102.512,100.32,102.51,
2.51106,5.31007,5.88118,100.32,102.509,100.319,102.506,
5.30932,2.51496,5.87893,100.319,102.505,100.318,102.503,
2.51781,5.30828,5.87653,100.318,102.502,100.317,102.499,
2.52125,5.87458,5.30738,100.317,102.498,100.316,102.496,
5.30663,5.87218,2.5256,100.316,102.494,100.316,102.492,
2.528,5.86994,5.30558,100.315,102.491,100.315,102.489,
2.5319,5.86664,5.30438,100.314,102.487,100.313,102.483,
5.30348,2.53819,5.86274,100.312,102.481,100.312,102.478,
5.30228,2.54269,5.85989,100.311,102.476,100.311,102.474,
2.54584,5.85779,5.30108,100.311,102.473,100.31,102.47,
2.54958,5.30033,5.8548,100.309,102.469,100.309,102.466,
2.55363,5.29928,5.8521,100.308,102.464,100.308,102.462,
5.85015,5.29823,2.55858,100.308,102.46,100.307,102.458,
2.56143,5.29733,5.84685,100.306,102.456,100.306,102.454,
5.29658,2.56562,5.8443,100.305,102.452,100.305,102.45,
2.56892,5.29553,5.84176,100.304,102.449,100.304,102.446,
5.83996,2.57297,5.29448,100.304,102.445,100.303,102.442,
5.29389,5.83741,2.57702,100.303,102.441,100.302,102.439,
5.83516,5.29284,2.58076,100.302,102.437,100.301,102.435,
5.29209,5.83246,2.58406,100.301,102.433,100.3,102.432,
2.58646,5.83021,5.29119,100.3,102.43,100.299,102.428,
5.82812,2.59051,5.29029,100.299,102.427,100.298,102.424,
2.59365,5.82557,5.28939,100.298,102.423,100.297,102.42,
5.82317,5.28849,2.5986,100.297,102.419,100.296,102.416,
5.28774,5.82077,2.60205,100.296,102.415,100.295,102.413,
5.28684,5.81792,2.6058,100.295,102.411,100.294,102.409,
2.60849,5.81582,5.28579,100.294,102.408,100.294,102.405,
5.81388,2.61209,5.28489,100.294,102.404,100.293,102.402,
5.81163,5.28414,2.61614,100.293,102.4,100.292,102.398,
5.28339,5.80893,2.61974,100.291,102.397,100.291,102.395,
2.62243,5.28234,5.80623,100.29,102.393,100.29,102.391,
5.80458,5.28159,2.62708,100.29,102.389,100.289,102.387,
5.28069,2.63038,5.80128,100.288,102.385,100.288,102.383,
2.63323,5.79949,5.27979,100.288,102.382,100.287,102.38,
5.27905,2.63727,5.79679,100.287,102.378,100.286,102.376,
5.27815,2.64102,5.79439,100.286,102.374,100.285,102.372,
2.64402,5.79229,5.2771,100.285,102.371,100.285,102.369,
5.79049,5.27635,2.64822,100.284,102.367,100.284,102.365,
5.27575,5.78764,2.65196,100.283,102.363,100.283,102.361,
5.78554,2.65541,5.27425,100.283,102.359,100.281,102.356,
5.27365,2.66036,5.78165,100.281,102.354,100.281,102.352,
2.66381,5.77835,5.272,100.28,102.35,100.279,102.344,
5.2708,2.67205,5.774,100.278,102.342,100.278,102.34,
2.67565,5.77175,5.2696,100.277,102.338,100.277,102.336,
2.67925,5.26885,5.76921,100.276,102.334,100.276,102.332,
5.26825,5.76726,2.68344,100.275,102.331,100.275,102.329,
5.26735,2.68674,5.76471,100.274,102.327,100.274,102.325,
5.2666,5.76276,2.69049,100.274,102.323,100.273,102.321,
5.26585,5.76081,2.69379,100.273,102.32,100.272,102.318,
2.69618,5.75856,5.26481,100.272,102.317,100.272,102.315,
2.70008,5.26406,5.75587,100.271,102.313,100.271,102.311,
5.26331,2.70383,5.75377,100.27,102.309,100.27,102.307,
5.75212,2.70743,5.26241,100.27,102.306,100.269,102.304,
2.71087,5.26151,5.74897,100.268,102.302,100.268,102.299,
5.26076,5.74702,2.71537,100.268,102.298,100.267,102.296,
5.25986,5.74462,2.71912,100.267,102.294,100.266,102.292,
2.72212,5.25896,5.74163,100.265,102.29,100.265,102.287,
2.72691,5.25776,5.73878,100.264,102.285,100.264,102.283,
5.25716,2.73111,5.73653,100.264,102.281,100.263,102.279,
2.73426,5.25626,5.73413,100.263,102.278,100.262,102.276,
5.25536,2.73845,5.73188,100.262,102.274,100.261,102.272,
5.72993,5.25446,2.7428,100.261,102.27,100.26,102.268,
5.25371,2.74625,5.72664,100.26,102.266,100.259,102.263,
5.72454,2.75105,5.25221,100.259,102.261,100.258,102.259,
5.72229,5.25161,2.75524,100.258,102.257,100.258,102.255,
5.72019,2.75824,5.25072,100.258,102.254,100.257,102.251,
5.71794,2.76169,5.24982,100.257,102.25,100.256,102.248,
5.71569,5.24922,2.76559,100.256,102.246,100.255,102.244,
5.24847,5.71314,2.76933,100.255,102.242,100.254,102.24,
2.77173,5.7106,5.24727,100.254,102.239,100.253,102.236,
5.70805,2.77743,5.24622,100.253,102.234,100.252,102.231,
5.24577,5.70535,2.78162,100.252,102.23,100.251,102.228,
2.78417,5.7034,5.24472,100.251,102.227,100.25,102.224,
5.70145,2.78837,5.24382,100.25,102.223,100.25,102.22,
2.79137,5.24337,5.69875,100.249,102.219,100.249,102.217,
5.24262,5.69696,2.79571,100.249,102.215,100.248,102.214,
5.24187,2.79871,5.69456,100.248,102.212,100.247,102.21,
2.80201,5.69246,5.24067,100.247,102.208,100.246,102.205,
5.24007,2.80696,5.68946,100.246,102.204,100.245,102.201,
2.81025,5.23917,5.68721,100.245,102.2,100.244,102.197,
2.81385,5.23827,5.68496,100.244,102.196,100.244,102.194,
5.23752,5.68302,2.81865,100.243,102.192,100.243,102.19,
2.8215,5.23662,5.68047,100.242,102.188,100.242,102.186,
5.67852,5.23588,2.82614,100.242,102.184,100.241,102.182,
2.82914,5.23498,5.67567,100.24,102.181,100.24,102.178,
5.67417,2.83304,5.23408,100.24,102.177,100.239,102.175,
5.23348,2.83694,5.67132,100.239,102.173,100.238,102.171,
2.84023,5.66938,5.23243,100.238,102.169,100.238,102.167,
5.23183,5.66698,2.84503,100.237,102.165,100.237,102.163,
5.23093,2.84833,5.66458,100.236,102.161,100.236,102.159,
5.66293,2.85163,5.23003,100.236,102.158,100.235,102.155,
5.66098,2.85522,5.22928,100.235,102.154,100.234,102.152,
5.65858,5.22868,2.85927,100.234,102.15,100.233,102.148,
5.22793,5.65633,2.86272,100.233,102.147,100.233,102.145,
2.86587,5.65394,5.22688,100.232,102.143,100.232,102.141,
2.86946,5.22628,5.65169,100.231,102.139,100.231,102.137,
5.65019,5.22538,2.87381,100.231,102.136,100.23,102.133,
2.87681,5.22463,5.64719,100.23,102.132,100.229,102.129,
5.22403,2.88116,5.64494,100.229,102.128,100.228,102.125,
5.64344,2.8846,5.22298,100.228,102.124,100.228,102.122,
5.64149,5.22238,2.8885,100.228,102.121,100.227,102.119,
2.89075,5.6391,5.22164,100.227,102.118,100.226,102.115,
5.22104,2.8951,5.6364,100.225,102.113,100.225,102.11,
5.21984,2.90034,5.6334,100.224,102.108,100.224,102.105,
2.90439,5.21879,5.63085,100.224,102.104,100.223,102.1,
2.90874,5.21789,5.6283,100.223,102.099,100.222,102.097,
2.91233,5.21714,5.62635,100.222,102.096,100.222,102.093,
2.91593,5.21639,5.62441,100.221,102.092,100.221,102.09,
2.91923,5.62261,5.21564,100.221,102.089,100.22,102.086,
2.92298,5.21489,5.62021,100.22,102.085,100.219,102.082,
5.21429,2.92717,5.61781,100.219,102.081,100.218,102.078,
5.61631,2.93092,5.21324,100.218,102.077,100.218,102.075,
5.21264,5.61391,2.93527,100.217,102.073,100.217,102.071,
2.93842,5.21174,5.61122,100.216,102.069,100.216,102.066,
2.94246,5.60912,5.21084,100.215,102.065,100.215,102.062,
5.60717,5.21009,2.94726,100.215,102.061,100.214,102.059,
